"","gene1","gene2"
"13332","Tspan32-72129242","Itpk1-71923998"
"13333","D0H4S114-72472773","Itpk1-71923998"
"13334","Dnahc9-72472774","Itpk1-71923998"
"13335","Baalc-73520964","Itpk1-71923998"
"13336","B4galt5-73635976","Itpk1-71923998"
"13337","C130096N06Rik-73635978","Itpk1-71923998"
"13338","Sox14-73636036","Itpk1-71923998"
"13339","Fam69c-73636086","Itpk1-71923998"
"13340","Ccr1-73718058","Itpk1-71923998"
"13341","Trim3-73732147","Itpk1-71923998"
"13342","St6galnac5-73787946","Itpk1-71923998"
"13343","St8sia3-73929595","Itpk1-71923998"
"13344","St8sia6-73929596","Itpk1-71923998"
"13345","Fbln7-73929875","Itpk1-71923998"
"13346","Jdp2-73930842","Itpk1-71923998"
"13347","Mgat5-73931638","Itpk1-71923998"
"13348","Pde5a-73931641","Itpk1-71923998"
"13349","Camk1d-73992927","Itpk1-71923998"
"13350","Cxcl14-74272041","Itpk1-71923998"
"13351","Ttll6-74363338","Itpk1-71923998"
"13352","Ccdc88c-74363346","Itpk1-71923998"
"13353","E130012A19Rik-74363349","Itpk1-71923998"
"13354","Jup-74425547","Itpk1-71923998"
"13355","Otc-74581369","Itpk1-71923998"
"13356","Etfa-74581380","Itpk1-71923998"
"13357","Panx2-74581443","Itpk1-71923998"
"13358","Magix-74581446","Itpk1-71923998"
"13359","Gca-74641159","Itpk1-71923998"
"13360","Aars-74641317","Itpk1-71923998"
"13361","Ttpal-74641323","Itpk1-71923998"
"13362","Pacrg-74743258","Itpk1-71923998"
"13363","Rpl8-74749928","Itpk1-71923998"
"13364","Prss39-74749944","Itpk1-71923998"
"13365","Itga5-74882636","Itpk1-71923998"
"13366","C530008M17Rik-75080646","Itpk1-71923998"
"13367","Pde11a-75081007","Itpk1-71923998"
"13368","Col5a1-75147768","Itpk1-71923998"
"13369","Grik4-75551478","Itpk1-71923998"
"13370","Dtnbp1-75651202","Itpk1-71923998"
"13371","Gabre-75749417","Itpk1-71923998"
"13372","Tmem206-75774106","Itpk1-71923998"
"13373","Rasal1-75774111","Itpk1-71923998"
"13374","Stxbp2-75774667","Itpk1-71923998"
"13375","Pomp-75774685","Itpk1-71923998"
"13376","Rps4y2-75934917","Itpk1-71923998"
"13377","B3gnt2-75988600","Itpk1-71923998"
"13378","Ddx26b-75988610","Itpk1-71923998"
"13379","Kank4-76085741","Itpk1-71923998"
"13380","Plxna2-77280424","Itpk1-71923998"
"13381","9630013P03Rik*-77280434","Itpk1-71923998"
"13382","B3galt5-77280578","Itpk1-71923998"
"13383","Svil-77332748","Itpk1-71923998"
"13384","B230362M20Rik-77340460","Itpk1-71923998"
"13385","Klhl36-77371861","Itpk1-71923998"
"13386","Lef1-77866900","Itpk1-71923998"
"13387","Gldc-77887886","Itpk1-71923998"
"13388","Mapt-79556696","Itpk1-71923998"
"13389","Ngb-79556712","Itpk1-71923998"
"13390","Fam114a2-79583813","Itpk1-71923998"
"13391","Gpr35-112649690","Itpk1-71923998"
"13392","Crhr1-297","Utp23-71924008"
"13393","Plxna3-1403","Utp23-71924008"
"13394","E130016E03Rik-1488","Utp23-71924008"
"13395","Mx2-1778","Utp23-71924008"
"13396","Fkbp10-2220","Utp23-71924008"
"13397","Pvrl4-2511","Utp23-71924008"
"13398","Slc35c2-2615","Utp23-71924008"
"13399","Map2k4-276073","Utp23-71924008"
"13400","Asb8-276276","Utp23-71924008"
"13401","Cap1-323396","Utp23-71924008"
"13402","Cyc1-357103","Utp23-71924008"
"13403","Ctsb-67779877","Utp23-71924008"
"13404","Gng2-67936006","Utp23-71924008"
"13405","Kcnh8-70562113","Utp23-71924008"
"13406","Vangl1-71670709","Utp23-71924008"
"13407","Ddit4l-71836878","Utp23-71924008"
"13408","Chd7-71836884","Utp23-71924008"
"13409","Itpk1-71923998","Utp23-71924008"
"13410","Utp23-71924008","Utp23-71924008"
"13411","B2m-71924291","Utp23-71924008"
"13412","9030425E11Rik-71924353","Utp23-71924008"
"13413","Tspan32-72129242","Utp23-71924008"
"13414","D0H4S114-72472773","Utp23-71924008"
"13415","Dnahc9-72472774","Utp23-71924008"
"13416","Baalc-73520964","Utp23-71924008"
"13417","B4galt5-73635976","Utp23-71924008"
"13418","C130096N06Rik-73635978","Utp23-71924008"
"13419","Sox14-73636036","Utp23-71924008"
"13420","Fam69c-73636086","Utp23-71924008"
"13421","Ccr1-73718058","Utp23-71924008"
"13422","Trim3-73732147","Utp23-71924008"
"13423","St6galnac5-73787946","Utp23-71924008"
"13424","St8sia3-73929595","Utp23-71924008"
"13425","St8sia6-73929596","Utp23-71924008"
"13426","Fbln7-73929875","Utp23-71924008"
"13427","Jdp2-73930842","Utp23-71924008"
"13428","Mgat5-73931638","Utp23-71924008"
"13429","Pde5a-73931641","Utp23-71924008"
"13430","Camk1d-73992927","Utp23-71924008"
"13431","Cxcl14-74272041","Utp23-71924008"
"13432","Ttll6-74363338","Utp23-71924008"
"13433","Ccdc88c-74363346","Utp23-71924008"
"13434","E130012A19Rik-74363349","Utp23-71924008"
"13435","Jup-74425547","Utp23-71924008"
"13436","Otc-74581369","Utp23-71924008"
"13437","Etfa-74581380","Utp23-71924008"
"13438","Panx2-74581443","Utp23-71924008"
"13439","Magix-74581446","Utp23-71924008"
"13440","Gca-74641159","Utp23-71924008"
"13441","Aars-74641317","Utp23-71924008"
"13442","Ttpal-74641323","Utp23-71924008"
"13443","Pacrg-74743258","Utp23-71924008"
"13444","Rpl8-74749928","Utp23-71924008"
"13445","Prss39-74749944","Utp23-71924008"
"13446","Itga5-74882636","Utp23-71924008"
"13447","C530008M17Rik-75080646","Utp23-71924008"
"13448","Pde11a-75081007","Utp23-71924008"
"13449","Col5a1-75147768","Utp23-71924008"
"13450","Grik4-75551478","Utp23-71924008"
"13451","Dtnbp1-75651202","Utp23-71924008"
"13452","Gabre-75749417","Utp23-71924008"
"13453","Tmem206-75774106","Utp23-71924008"
"13454","Rasal1-75774111","Utp23-71924008"
"13455","Stxbp2-75774667","Utp23-71924008"
"13456","Pomp-75774685","Utp23-71924008"
"13457","Rps4y2-75934917","Utp23-71924008"
"13458","B3gnt2-75988600","Utp23-71924008"
"13459","Ddx26b-75988610","Utp23-71924008"
"13460","Kank4-76085741","Utp23-71924008"
"13461","Plxna2-77280424","Utp23-71924008"
"13462","9630013P03Rik*-77280434","Utp23-71924008"
"13463","B3galt5-77280578","Utp23-71924008"
"13464","Svil-77332748","Utp23-71924008"
"13465","B230362M20Rik-77340460","Utp23-71924008"
"13466","Klhl36-77371861","Utp23-71924008"
"13467","Lef1-77866900","Utp23-71924008"
"13468","Gldc-77887886","Utp23-71924008"
"13469","Mapt-79556696","Utp23-71924008"
"13470","Ngb-79556712","Utp23-71924008"
"13471","Fam114a2-79583813","Utp23-71924008"
"13472","Gpr35-112649690","Utp23-71924008"
"13473","Chat-252","Gpr123-71924056"
"13474","Mdk-1227","Gpr123-71924056"
"13475","Gpr108-1619","Gpr123-71924056"
"13476","Six1-1834","Gpr123-71924056"
"13477","Syt4-2651","Gpr123-71924056"
"13478","Serpinb8-293668","Gpr123-71924056"
"13479","Ap1b1-356859","Gpr123-71924056"
"13480","Tspyl4-67936212","Gpr123-71924056"
"13481","Slc20a2-70231308","Gpr123-71924056"
"13482","2010300C02Rik-70743898","Gpr123-71924056"
"13483","Il16-71064290","Gpr123-71924056"
"13484","Rfx4-71249068","Gpr123-71924056"
"13485","Ttc9b-71249081","Gpr123-71924056"
"13486","Insrr-71670480","Gpr123-71924056"
"13487","Shb-71670695","Gpr123-71924056"
"13488","2010111I01Rik-71717630","Gpr123-71924056"
"13489","Pck2-71836804","Gpr123-71924056"
"13490","Gpr123-71924056","Gpr123-71924056"
"13491","Gabra4-71924402","Gpr123-71924056"
"13492","LOC545810-71924492","Gpr123-71924056"
"13493","Aldh1a1-72103809","Gpr123-71924056"
"13494","Adora2a-72109410","Gpr123-71924056"
"13495","Kcnj9-72119580","Gpr123-71924056"
"13496","Bmp3-72472749","Gpr123-71924056"
"13497","Fam124a-72472790","Gpr123-71924056"
"13498","Dpysl5-73635770","Gpr123-71924056"
"13499","Rgs2-73635771","Gpr123-71924056"
"13500","Fhdc1-73925717","Gpr123-71924056"
"13501","Svip-73931622","Gpr123-71924056"
"13502","Tex261-74047919","Gpr123-71924056"
"13503","N4bp2-74363354","Gpr123-71924056"
"13504","Fat4-74363356","Gpr123-71924056"
"13505","Sh3d19-74425516","Gpr123-71924056"
"13506","Decr1-74425550","Gpr123-71924056"
"13507","Rasa4-74425552","Gpr123-71924056"
"13508","Gpnmb-74581367","Gpr123-71924056"
"13509","Ccdc37-74581372","Gpr123-71924056"
"13510","Znrf1-74581382","Gpr123-71924056"
"13511","Epha1-74640882","Gpr123-71924056"
"13512","Vti1a-74641238","Gpr123-71924056"
"13513","Gpr151-74724649","Gpr123-71924056"
"13514","Ptprk-74743303","Gpr123-71924056"
"13515","Slc35f2-74819683","Gpr123-71924056"
"13516","Apc-74881517","Gpr123-71924056"
"13517","Sik3-74881867","Gpr123-71924056"
"13518","Rassf4-74988636","Gpr123-71924056"
"13519","Nrm-75042265","Gpr123-71924056"
"13520","Tmem29-75080656","Gpr123-71924056"
"13521","Alg14-75081004","Gpr123-71924056"
"13522","Ccdc85a-75081006","Gpr123-71924056"
"13523","Adam33-75147767","Gpr123-71924056"
"13524","Coro1c-75651191","Gpr123-71924056"
"13525","Grik3-75749418","Gpr123-71924056"
"13526","LOC434300-75988611","Gpr123-71924056"
"13527","Mtap1a-76115734","Gpr123-71924056"
"13528","Matk-76135823","Gpr123-71924056"
"13529","9830001H06Rik-77340458","Gpr123-71924056"
"13530","Gpr146-77371845","Gpr123-71924056"
"13531","Gng7-77371857","Gpr123-71924056"
"13532","Smpd1-77413684","Gpr123-71924056"
"13533","Tbl3-77413694","Gpr123-71924056"
"13534","Serinc1-77413696","Gpr123-71924056"
"13535","1200011I18Rik-77414569","Gpr123-71924056"
"13536","Pias4-77414895","Gpr123-71924056"
"13537","Ntm-77866868","Gpr123-71924056"
"13538","Nnat-77887874","Gpr123-71924056"
"13539","Tmc6-77887880","Gpr123-71924056"
"13540","Efnb3-79556601","Gpr123-71924056"
"13541","Sox10-79556652","Gpr123-71924056"
"13542","Mtap-79568030","Gpr123-71924056"
"13543","Slc6a4-79591679","Gpr123-71924056"
"13544","Cyr61-80343407","Gpr123-71924056"
"13545","Zeb2-71924066","Zeb2-71924066"
"13546","Ano6-71924067","Ano6-71924067"
"13547","Myt1-71924077","Myt1-71924077"
"13548","Ank2-71924087","Ank2-71924087"
"13549","Pip4k2c-799","Accn4-71924089"
"13550","Dlx2-1482","Accn4-71924089"
"13551","Pdgfd-1910","Accn4-71924089"
"13552","Lass4-176962","Accn4-71924089"
"13553","Arf1-199390","Accn4-71924089"
"13554","Zscan22-247974","Accn4-71924089"
"13555","Slc7a6-293662","Accn4-71924089"
"13556","C1qtnf5-293664","Accn4-71924089"
"13557","BC005537-321201","Accn4-71924089"
"13558","Vtn-67752116","Accn4-71924089"
"13559","Trp53-67855414","Accn4-71924089"
"13560","Trem2-67870433","Accn4-71924089"
"13561","Tfam-67936016","Accn4-71924089"
"13562","Anxa1-70813897","Accn4-71924089"
"13563","Ptgs2-71016664","Accn4-71924089"
"13564","Gabbr2-71247614","Accn4-71924089"
"13565","Xk-71670735","Accn4-71924089"
"13566","Bcl11a-71836837","Accn4-71924089"
"13567","Accn4-71924089","Accn4-71924089"
"13568","Inpp4b-72080054","Accn4-71924089"
"13569","Cpne8-73520974","Accn4-71924089"
"13570","Lgi3-73520996","Accn4-71924089"
"13571","Pak1-73521001","Accn4-71924089"
"13572","Slc6a2-73615562","Accn4-71924089"
"13573","Stk24-73635773","Accn4-71924089"
"13574","Filip1-73635796","Accn4-71924089"
"13575","Tmem204-73769320","Accn4-71924089"
"13576","Pot1b-73925715","Accn4-71924089"
"13577","Zfp365-73929873","Accn4-71924089"
"13578","Lct-73931621","Accn4-71924089"
"13579","Arhgap39-73992939","Accn4-71924089"
"13580","Mylk3-73992942","Accn4-71924089"
"13581","Grsf1-73994670","Accn4-71924089"
"13582","Kcnj4-74357568","Accn4-71924089"
"13583","Sox2ot-74658020","Accn4-71924089"
"13584","Grid1-74724739","Accn4-71924089"
"13585","Uaca-74800883","Accn4-71924089"
"13586","Eef1g-74819238","Accn4-71924089"
"13587","Efcab6-74819465","Accn4-71924089"
"13588","Rarb-75038442","Accn4-71924089"
"13589","Agxt2l1-75079777","Accn4-71924089"
"13590","Pak6-75084501","Accn4-71924089"
"13591","Bcl6-75651139","Accn4-71924089"
"13592","Nup93-75774679","Accn4-71924089"
"13593","Chrm5-75826557","Accn4-71924089"
"13594","Rcsd1-75934525","Accn4-71924089"
"13595","Bend6-77280313","Accn4-71924089"
"13596","Alk-77371829","Accn4-71924089"
"13597","Pus7-79556638","Accn4-71924089"
"13598","Gabrr2-79589524","Accn4-71924089"
"13599","Ngfr-79591691","Accn4-71924089"
"13600","Cxcl12-79907936","Accn4-71924089"
"13601","Eomes-80516770","Accn4-71924089"
"13602","Cd6-112205643","Accn4-71924089"
"13603","Dab1-71924090","Dab1-71924090"
"13604","Fam70b-71924145","Fam70b-71924145"
"13605","Ntf5-1393","Thsd7a-71924155"
"13606","Tbl2-1868","Thsd7a-71924155"
"13607","Smarca2-1972","Thsd7a-71924155"
"13608","Ar-2039","Thsd7a-71924155"
"13609","Cstf2-2131","Thsd7a-71924155"
"13610","Pomc-2493","Thsd7a-71924155"
"13611","Slc39a3-2619","Thsd7a-71924155"
"13612","Zfp358-2743","Thsd7a-71924155"
"13613","Ube2t-276069","Thsd7a-71924155"
"13614","Pttg1-293036","Thsd7a-71924155"
"13615","Pmm1-67936010","Thsd7a-71924155"
"13616","Gpr18-71015809","Thsd7a-71924155"
"13617","Hdc-71016663","Thsd7a-71924155"
"13618","Htr5b-71247644","Thsd7a-71924155"
"13619","Sema4g-71587856","Thsd7a-71924155"
"13620","Ntrk1-71670679","Thsd7a-71924155"
"13621","Cdk14-71670684","Thsd7a-71924155"
"13622","Scd1-71836746","Thsd7a-71924155"
"13623","Chst1-71836872","Thsd7a-71924155"
"13624","Thsd7a-71924155","Thsd7a-71924155"
"13625","Col25a1-71924301","Thsd7a-71924155"
"13626","Crispld1-72077456","Thsd7a-71924155"
"13627","Ephb1-72077478","Thsd7a-71924155"
"13628","Ero1lb-72340145","Thsd7a-71924155"
"13629","Ankrd34c-72472747","Thsd7a-71924155"
"13630","Pcdhac1-73512189","Thsd7a-71924155"
"13631","Etv1-73512203","Thsd7a-71924155"
"13632","Kctd16-73636009","Thsd7a-71924155"
"13633","Ddn-73636031","Thsd7a-71924155"
"13634","Hrh3-73636034","Thsd7a-71924155"
"13635","LOC545854-73732153","Thsd7a-71924155"
"13636","Grin3a-73907499","Thsd7a-71924155"
"13637","Kalrn-73930821","Thsd7a-71924155"
"13638","LOC380720-73931422","Thsd7a-71924155"
"13639","Pkp2-73997149","Thsd7a-71924155"
"13640","Itgav-74658082","Thsd7a-71924155"
"13641","Ndufs8-74819243","Thsd7a-71924155"
"13642","Copg2-74819259","Thsd7a-71924155"
"13643","B630019K06Rik-74881160","Thsd7a-71924155"
"13644","Slc12a2-74882926","Thsd7a-71924155"
"13645","Palm3-74958547","Thsd7a-71924155"
"13646","Pdzd2-74988286","Thsd7a-71924155"
"13647","Cblb-74988451","Thsd7a-71924155"
"13648","1110037F02Rik-74988462","Thsd7a-71924155"
"13649","Tcerg1l-75041511","Thsd7a-71924155"
"13650","1500032L24Rik-75651168","Thsd7a-71924155"
"13651","Napb-75651234","Thsd7a-71924155"
"13652","Sult1a1-75774114","Thsd7a-71924155"
"13653","P2rx3-75888751","Thsd7a-71924155"
"13654","Golga7b-76097699","Thsd7a-71924155"
"13655","Nol4-76115737","Thsd7a-71924155"
"13656","Rasgrp1-76115742","Thsd7a-71924155"
"13657","Reps2-76135799","Thsd7a-71924155"
"13658","Mxra7-77332080","Thsd7a-71924155"
"13659","Grk5-77371851","Thsd7a-71924155"
"13660","Nfix-77413698","Thsd7a-71924155"
"13661","Ak1-77414110","Thsd7a-71924155"
"13662","Mmgt1-77414585","Thsd7a-71924155"
"13663","Zfand3-77414923","Thsd7a-71924155"
"13664","Vps35-77869144","Thsd7a-71924155"
"13665","Cdh13-77869863","Thsd7a-71924155"
"13666","Ptgds-79567709","Thsd7a-71924155"
"13667","Ndrg2-79568051","Thsd7a-71924155"
"13668","Dyrk1a-79907941","Thsd7a-71924155"
"13669","Sox11-79912528","Thsd7a-71924155"
"13670","Galr2-80517343","Thsd7a-71924155"
"13671","Otx2-112194935","Thsd7a-71924155"
"13672","Med8-112196048","Thsd7a-71924155"
"13673","Terf2ip-112196711","Thsd7a-71924155"
"13674","Hnrnph2-112649906","Thsd7a-71924155"
"13675","Pla2g16-112650769","Thsd7a-71924155"
"13676","S1pr5-112651200","Thsd7a-71924155"
"13677","Vgf-71924165","Vgf-71924165"
"13678","Gm1399-71924184","Gm1399-71924184"
"13679","Ntng1-71924185","Ntng1-71924185"
"13680","Pde10a-71924204","Pde10a-71924204"
"13681","Phactr4-71924214","Phactr4-71924214"
"13682","Ppapdc1a-74881927","Phactr4-71924214"
"13683","Susd4-75774678","Phactr4-71924214"
"13684","Ppp2r3d-77414925","Phactr4-71924214"
"13685","Ppm1l-71924215","Ppm1l-71924215"
"13686","1810031K17Rik-227165","Sash1-71924225"
"13687","Fbxw2-355882","Sash1-71924225"
"13688","Ier2-71836849","Sash1-71924225"
"13689","Sash1-71924225","Sash1-71924225"
"13690","Adra2b-74724532","Sash1-71924225"
"13691","Itgbl1-74988458","Sash1-71924225"
"13692","Tmem246-75774671","Sash1-71924225"
"13693","Hspbp1-75774674","Sash1-71924225"
"13694","Ly6g6e-77280582","Sash1-71924225"
"13695","Gm12429-77340488","Sash1-71924225"
"13696","Igsf5-79488939","Sash1-71924225"
"13697","Odz3-79908833","Sash1-71924225"
"13698","Dkk4-112647536","Sash1-71924225"
"13699","Scube2-71924235","Scube2-71924235"
"13700","Slc24a2-71924238","Slc24a2-71924238"
"13701","Unc5d-71924239","Unc5d-71924239"
"13702","Utp14b-71924249","Utp14b-71924249"
"13703","Kcns2-71924259","Kcns2-71924259"
"13704","Camk2g-189","Elmod1-71924269"
"13705","Cd44-224","Elmod1-71924269"
"13706","Dlx3-350","Elmod1-71924269"
"13707","Nrtn-741","Elmod1-71924269"
"13708","Ogt-758","Elmod1-71924269"
"13709","Ppp1r7-832","Elmod1-71924269"
"13710","Crls1-1148","Elmod1-71924269"
"13711","Pou2f1-1563","Elmod1-71924269"
"13712","Homer1-1748","Elmod1-71924269"
"13713","Tsen34-1944","Elmod1-71924269"
"13714","Apbb1-2033","Elmod1-71924269"
"13715","Cpt1c-2117","Elmod1-71924269"
"13716","Erf-2195","Elmod1-71924269"
"13717","Gabarap-2245","Elmod1-71924269"
"13718","158303","Elmod1-71924269"
"13719","Kcnj15-2339","Elmod1-71924269"
"13720","Kpna4-2359","Elmod1-71924269"
"13721","Mapk13-2397","Elmod1-71924269"
"13722","Pafah1b1-2460","Elmod1-71924269"
"13723","Ptn-2507","Elmod1-71924269"
"13724","Ssr2-121097","Elmod1-71924269"
"13725","Mef2a-199392","Elmod1-71924269"
"13726","Dlst-321200","Elmod1-71924269"
"13727","Gosr2-67855413","Elmod1-71924269"
"13728","Ap2s1-71836889","Elmod1-71924269"
"13729","Elmod1-71924269","Elmod1-71924269"
"13730","Ly6h-71924388","Elmod1-71924269"
"13731","Nxn-72007747","Elmod1-71924269"
"13732","Cdh9-72472764","Elmod1-71924269"
"13733","Galnt13-72472803","Elmod1-71924269"
"13734","Fryl-73512207","Elmod1-71924269"
"13735","Sprn-73512367","Elmod1-71924269"
"13736","Fam46a-73520967","Elmod1-71924269"
"13737","Cadm2-73635999","Elmod1-71924269"
"13738","Inhbb-73636087","Elmod1-71924269"
"13739","Thbs2-73929578","Elmod1-71924269"
"13740","C230081A13Rik-73931624","Elmod1-71924269"
"13741","Spint2-74047774","Elmod1-71924269"
"13742","Meis3-74047845","Elmod1-71924269"
"13743","2610109H07Rik-74272038","Elmod1-71924269"
"13744","Rgnef-74272892","Elmod1-71924269"
"13745","Pitrm1-74273117","Elmod1-71924269"
"13746","Slc43a2-74425544","Elmod1-71924269"
"13747","3110082D06Rik-74581400","Elmod1-71924269"
"13748","Nkd1-74586666","Elmod1-71924269"
"13749","Mmp14-74658084","Elmod1-71924269"
"13750","Ndufa10-74658173","Elmod1-71924269"
"13751","Ipo4-74658174","Elmod1-71924269"
"13752","Col9a2-74750022","Elmod1-71924269"
"13753","Mylk-74819252","Elmod1-71924269"
"13754","Gpx2-74819652","Elmod1-71924269"
"13755","Slx1b-74819688","Elmod1-71924269"
"13756","Sart3-74819691","Elmod1-71924269"
"13757","C030046I01Rik-74881890","Elmod1-71924269"
"13758","Tmx4-74882217","Elmod1-71924269"
"13759","Pgrmc2-74882697","Elmod1-71924269"
"13760","Tmie-74957868","Elmod1-71924269"
"13761","0610010F05Rik-74957923","Elmod1-71924269"
"13762","Thnsl1-74988343","Elmod1-71924269"
"13763","Scube3-74988656","Elmod1-71924269"
"13764","Cep72-74988742","Elmod1-71924269"
"13765","Fndc3b-74988759","Elmod1-71924269"
"13766","Camk4-75038464","Elmod1-71924269"
"13767","A130014H13Rik-75041574","Elmod1-71924269"
"13768","Gnrh1-75080152","Elmod1-71924269"
"13769","Chrna2-75551460","Elmod1-71924269"
"13770","Opn1sw-75773699","Elmod1-71924269"
"13771","Zfp932-75774665","Elmod1-71924269"
"13772","Ubl4-75774670","Elmod1-71924269"
"13773","Clip4-75774680","Elmod1-71924269"
"13774","Cldn11-77280580","Elmod1-71924269"
"13775","Hapln1-77332706","Elmod1-71924269"
"13776","Kpnb1-77340472","Elmod1-71924269"
"13777","Plxnd1-77340482","Elmod1-71924269"
"13778","Hbb-b2-77371773","Elmod1-71924269"
"13779","Atp5h-77371785","Elmod1-71924269"
"13780","Kcns3-77371817","Elmod1-71924269"
"13781","Tmeff1-77395095","Elmod1-71924269"
"13782","Gbx2-77868786","Elmod1-71924269"
"13783","Sostdc1-77874602","Elmod1-71924269"
"13784","Ano6-77887878","Elmod1-71924269"
"13785","Mef2c-79567505","Elmod1-71924269"
"13786","Cks2-80517357","Elmod1-71924269"
"13787","Nr1h3-112205214","Elmod1-71924269"
"13788","Fam167a-71924279","Fam167a-71924279"
"13789","Sh3bgr-1416","1600021P15Rik-71924290"
"13790","Tcf7l1-1424","1600021P15Rik-71924290"
"13791","Dlx5-1450","1600021P15Rik-71924290"
"13792","Nomo1-1697","1600021P15Rik-71924290"
"13793","Notch3-1788","1600021P15Rik-71924290"
"13794","1500002O20Rik-1954","1600021P15Rik-71924290"
"13795","Trap1-1966","1600021P15Rik-71924290"
"13796","Exosc1-2203","1600021P15Rik-71924290"
"13797","Il17rb-2317","1600021P15Rik-71924290"
"13798","Fbln2-321208","1600021P15Rik-71924290"
"13799","Dynlrb1-323592","1600021P15Rik-71924290"
"13800","Styk1-71250308","1600021P15Rik-71924290"
"13801","Midn-71670739","1600021P15Rik-71924290"
"13802","1600021P15Rik-71924290","1600021P15Rik-71924290"
"13803","BC057022-72077480","1600021P15Rik-71924290"
"13804","Clcn2-72119656","1600021P15Rik-71924290"
"13805","Htr4-72119658","1600021P15Rik-71924290"
"13806","Zdhhc2-72128751","1600021P15Rik-71924290"
"13807","Elavl2-72340123","1600021P15Rik-71924290"
"13808","Epha8-72472794","1600021P15Rik-71924290"
"13809","Kcnc2-73512364","1600021P15Rik-71924290"
"13810","Dnahc11-73520976","1600021P15Rik-71924290"
"13811","Il17ra-73520990","1600021P15Rik-71924290"
"13812","Prkg1-73521817","1600021P15Rik-71924290"
"13813","Notum-73732151","1600021P15Rik-71924290"
"13814","Lrrtm3-73931637","1600021P15Rik-71924290"
"13815","Ttn-74047746","1600021P15Rik-71924290"
"13816","B3gat2-74658033","1600021P15Rik-71924290"
"13817","Selk-74800903","1600021P15Rik-71924290"
"13818","Cwh43-74819236","1600021P15Rik-71924290"
"13819","Armc2-74988750","1600021P15Rik-71924290"
"13820","Drd3-75038431","1600021P15Rik-71924290"
"13821","Cth-75042264","1600021P15Rik-71924290"
"13822","Gabrg1-75551469","1600021P15Rik-71924290"
"13823","Glra4-75551476","1600021P15Rik-71924290"
"13824","Gpr137-75651149","1600021P15Rik-71924290"
"13825","Ltbp3-76115733","1600021P15Rik-71924290"
"13826","P2ry14-76135748","1600021P15Rik-71924290"
"13827","Pdgfra-77280309","1600021P15Rik-71924290"
"13828","F3-77280341","1600021P15Rik-71924290"
"13829","Nmbr-77332086","1600021P15Rik-71924290"
"13830","Gm6753-77340486","1600021P15Rik-71924290"
"13831","Scn1a-77340528","1600021P15Rik-71924290"
"13832","Rmnd1-77371805","1600021P15Rik-71924290"
"13833","Rps5-77868800","1600021P15Rik-71924290"
"13834","Ssr2-77869814","1600021P15Rik-71924290"
"13835","Paip2-77869857","1600021P15Rik-71924290"
"13836","C1ra-77874604","1600021P15Rik-71924290"
"13837","Cyp39a1-77874608","1600021P15Rik-71924290"
"13838","Tm7sf3-77874614","1600021P15Rik-71924290"
"13839","Pip5k1b-77887888","1600021P15Rik-71924290"
"13840","Cirh1a-77925143","1600021P15Rik-71924290"
"13841","Acvrl1-79488929","1600021P15Rik-71924290"
"13842","Cux1-79556618","1600021P15Rik-71924290"
"13843","Syt12-79556632","1600021P15Rik-71924290"
"13844","Gja1-79556642","1600021P15Rik-71924290"
"13845","Pvalb-79556738","1600021P15Rik-71924290"
"13846","Mecp2-79908808","1600021P15Rik-71924290"
"13847","Stub1-79912552","1600021P15Rik-71924290"
"13848","Crhr1-297","B2m-71924291"
"13849","Plxna3-1403","B2m-71924291"
"13850","E130016E03Rik-1488","B2m-71924291"
"13851","Mx2-1778","B2m-71924291"
"13852","Fkbp10-2220","B2m-71924291"
"13853","Pvrl4-2511","B2m-71924291"
"13854","Slc35c2-2615","B2m-71924291"
"13855","Map2k4-276073","B2m-71924291"
"13856","Asb8-276276","B2m-71924291"
"13857","Cap1-323396","B2m-71924291"
"13858","Cyc1-357103","B2m-71924291"
"13859","Ctsb-67779877","B2m-71924291"
"13860","Gng2-67936006","B2m-71924291"
"13861","Kcnh8-70562113","B2m-71924291"
"13862","Vangl1-71670709","B2m-71924291"
"13863","Ddit4l-71836878","B2m-71924291"
"13864","Chd7-71836884","B2m-71924291"
"13865","Itpk1-71923998","B2m-71924291"
"13866","Utp23-71924008","B2m-71924291"
"13867","B2m-71924291","B2m-71924291"
"13868","9030425E11Rik-71924353","B2m-71924291"
"13869","Tspan32-72129242","B2m-71924291"
"13870","D0H4S114-72472773","B2m-71924291"
"13871","Dnahc9-72472774","B2m-71924291"
"13872","Baalc-73520964","B2m-71924291"
"13873","B4galt5-73635976","B2m-71924291"
"13874","C130096N06Rik-73635978","B2m-71924291"
"13875","Sox14-73636036","B2m-71924291"
"13876","Fam69c-73636086","B2m-71924291"
"13877","Ccr1-73718058","B2m-71924291"
"13878","Trim3-73732147","B2m-71924291"
"13879","St6galnac5-73787946","B2m-71924291"
"13880","St8sia3-73929595","B2m-71924291"
"13881","St8sia6-73929596","B2m-71924291"
"13882","Fbln7-73929875","B2m-71924291"
"13883","Jdp2-73930842","B2m-71924291"
"13884","Mgat5-73931638","B2m-71924291"
"13885","Pde5a-73931641","B2m-71924291"
"13886","Camk1d-73992927","B2m-71924291"
"13887","Cxcl14-74272041","B2m-71924291"
"13888","Ttll6-74363338","B2m-71924291"
"13889","Ccdc88c-74363346","B2m-71924291"
"13890","E130012A19Rik-74363349","B2m-71924291"
"13891","Jup-74425547","B2m-71924291"
"13892","Otc-74581369","B2m-71924291"
